0.484,
2.02,
0.165,
0.373,
0.2,
0.002,
0.161,
0.013,
0.151,
0.426,
0.09,
0.277,
0.462,
0.134,
0.001,
0.443,
0.202,
0.009,
0.102,
0.00399999999999,
0.044,
0.00699999999999,
0.183,
0.167,
0.0,
0.074,
0.106,
0.077,
0.079,
0.18,
0.384,
0.276,
0.014,
0.065,
0.024,
0.056,
0.03,
0.001,
0.213,
0.024,
0.263,
0.161,
0.02,
0.055,
0.162,
0.048,
0.45,
0.056,
0.0,
0.02,
0.006,
0.298,
0.118,
0.203,
0.014,
0.151,
0.275,
0.229,
0.057,
0.367,
0.03,
0.419,
0.332,
0.032,
0.009,
0.047,
0.335,
0.252,
0.066,
0.011,
0.147,
0.027,
0.00200000000001,
0.253,
0.381,
0.064,
0.209,
0.045,
0.369,
0.378,
0.396,
0.085,
0.221,
0.069,
0.368,
0.01,
0.099,
0.101,
0.09,
0.212,
0.117,
0.008,
0.002,
0.06,
0.632,
0.153,
0.246,
0.464,
0.213,
0.921,
0.003,
0.11,
0.002,
0.025,
0.000999999999991,
0.076,
0.13,
0.00200000000001,
0.336,
0.00399999999999,
0.079,
0.096,
0.00700000000001,
0.322,
0.15,
0.05,
0.003,
0.012,
0.157,
0.0,
0.073,
0.326,
0.077,
0.0,
0.057,
0.101,
0.012,
0.13,
0.021,
0.126,
0.00399999999999,
0.156,
0.256,
0.083,
0.088,
0.002,
0.072,
0.416,
0.033,
0.161,
0.11,
0.278,
0.006,
0.175,
0.508,
0.071,
0.264,
0.024,
0.022,
0.078,
0.288,
0.05,
0.379,
0.201,
0.22,
0.323,
0.243,
0.041,
0.037,
0.31,
0.002,
0.386,
0.313,
0.265,
0.085,
0.059,
0.35,
0.036,
0.47,
0.103,
0.087,
0.056,
0.085,
0.011,
0.119,
0.28,
0.197,
0.053,
0.35,
0.451,
0.068,
0.056,
0.205,
0.389,
0.252,
0.133,
0.162,
0.072,
0.00399999999999,
0.305,
0.036,
0.102,
0.00699999999999,
0.079,
0.129,
0.163,
0.755,
0.218,
0.208,
0.187,
0.069,
0.519,
0.059,
0.015,
0.013,
0.033,
0.114,
0.084,
0.095,
0.008,
0.018,
0.027,
0.000999999999991,
0.014,
0.147,
0.222,
0.306,
0.009,
0.115,
0.047,
0.033,
0.034,
0.049,
0.005,
0.078,
0.135,
0.123,
0.044,
0.286,
0.003,
0.608,
0.14,
0.097,
0.019,
0.008,
0.209,
0.008,
0.145,
0.254,
0.004,
0.061,
0.004,
0.025,
0.019,
0.002,
0.016,
0.054,
0.033,
0.02,
0.259,
0.411,
0.465,
0.126,
0.256,
0.084,
0.011,
0.002,
0.034,
0.303,
0.024,
0.155,
0.107,
0.014,
0.074,
0.046,
0.098,
0.074,
0.07,
0.142,
0.112,
0.139,
0.231,
0.242,
0.814,
0.046,
0.21,
0.096,
0.224,
0.342,
0.135,
0.005,
0.041,
0.109,
0.164,
0.087,
0.358,
0.045,
0.077,
0.624,
0.1,
0.0,
0.046,
0.004,
0.087,
0.004,
0.067,
0.049,
0.179,
0.223,
0.254,
0.364,
0.195,
0.075,
0.132,
0.036,
0.443,
0.096,
0.012,
0.173,
0.003,
0.067,
0.102,
0.091,
0.089,
0.168,
0.106,
0.721,
0.012,
0.005,
0.152,
0.01,
0.172,
0.171,
0.205,
0.095,
0.265,
0.044,
0.000999999999991,
0.095,
0.323,
0.037,
0.0,
0.465,
0.128,
0.004,
0.439,
0.202,
0.151,
0.095,
0.029,
0.105,
0.476,
0.152,
0.00700000000001,
0.00400000000002,
0.08,
0.154,
0.658,
0.439,
0.234,
0.041,
0.121,
0.15,
0.077,
0.00400000000002,
0.387,
0.202,
0.14,
0.154,
0.122,
0.029,
0.044,
0.000999999999976,
0.012,
0.288,
0.00300000000001,
0.475,
0.00299999999999,
0.266,
0.021,
0.09,
0.206,
0.02,
0.579,
0.203,
0.112,
0.338,
0.049,
0.036,
0.000999999999976,
0.053,
0.000999999999976,
0.094,
0.00299999999999,
0.134,
0.138,
0.269,
0.221,
0.029,
0.194,
0.029,
0.341,
0.098,
0.037,
0.163,
0.107,
0.066,
0.541,
0.038,
0.006,
0.045,
0.016,
0.22,
0.039,
0.124,
0.317,
0.058,
0.285,
0.044,
0.272,
0.042,
0.00200000000001,
0.0,
0.011,
0.001,
0.022,
0.083,
0.00400000000002,
0.368,
0.329,
0.313,
0.001,
0.36,
0.146,
0.265,
0.191,
0.026,
0.00200000000001,
0.215,
0.153,
0.515,
0.041,
0.067,
0.071,
0.124,
0.11,
0.02,
0.711,
0.09,
0.275,
0.279,
0.046,
0.02,
0.196,
0.692,
0.094,
0.077,
0.366,
0.05,
0.316,
0.274,
0.032,
0.103,
0.00700000000001,
0.025,
0.00799999999998,
0.01,
0.178,
0.00999999999999,
0.069,
0.00199999999998,
0.048,
0.512,
0.308,
0.045,
0.045,
0.02,
0.168,
0.099,
0.00200000000001,
0.00199999999998,
0.128,
0.02,
0.014,
0.027,
0.021,
0.347,
0.00200000000001,
0.244,
0.072,
0.066,
0.022,
0.029,
0.05,
0.323,
0.038,
0.00399999999999,
0.294,
0.059,
0.046,
0.03,
0.259,
0.078,
0.026,
0.014,
0.001,
0.377,
0.097,
0.043,
0.00199999999998,
0.731,
0.00999999999999,
0.025,
0.166,
0.001,
0.086,
0.00800000000001,
0.506,
0.069,
0.006,
0.061,
0.198,
0.019,
0.022,
0.015,
0.257,
0.136,
0.05,
0.061,
0.019,
0.028,
0.012,
0.128,
0.011,
0.00700000000001,
0.453,
0.116,
0.215,
0.075,
0.247,
0.052,
0.683,
0.324,
0.101,
0.546,
0.00199999999998,
0.393,
0.043,
0.006,
0.259,
0.173,
0.7,
0.169,
0.00399999999999,
0.591,
0.174,
0.055,
0.049,
0.377,
0.063,
0.11,
0.271,
0.001,
0.006,
0.00799999999998,
0.04,
0.02,
0.078,
0.295,
0.147,
0.00200000000001,
0.247,
0.072,
0.648,
0.025,
0.006,
0.544,
0.363,
0.084,
0.067,
0.017,
0.032,
0.112,
0.262,
0.00400000000002,
0.039,
0.163,
0.00899999999999,
0.00399999999999,
0.019,
0.453,
0.054,
0.088,
0.02,
0.32,
0.00200000000001,
0.212,
0.244,
0.144,
0.038,
0.114,
0.569,
0.011,
0.067,
0.086,
0.049,
0.046,
0.014,
0.092,
0.005,
0.086,
0.18,
0.001,
0.171,
0.142,
0.06,
0.062,
0.005,
0.049,
0.143,
0.057,
0.105,
0.046,
0.154,
0.1,
0.062,
0.528,
0.123,
0.019,
0.011,
0.087,
0.061,
0.085,
0.047,
0.328,
0.00700000000001,
0.328,
0.048,
0.00399999999999,
0.031,
0.108,
0.15,
0.105,
0.09,
0.0,
0.005,
0.00700000000001,
0.00199999999998,
0.011,
0.168,
0.159,
0.086,
0.137,
0.001,
0.296,
0.00800000000001,
0.162,
0.071,
0.00899999999999,
0.224,
0.00999999999999,
0.056,
0.207,
0.201,
0.006,
0.222,
0.218,
0.374,
0.056,
0.056,
0.493,
0.028,
0.231,
0.387,
0.005,
0.12,
0.00999999999999,
0.116,
0.185,
0.371,
0.518,
0.68,
0.00300000000001,
0.052,
0.00299999999999,
0.165,
0.00899999999999,
0.075,
0.395,
0.044,
0.406,
1.311,
0.034,
0.437,
0.158,
0.011,
0.227,
0.136,
0.00399999999999,
0.17,
0.182,
0.00399999999999,
0.403,
0.062,
0.127,
0.0,
0.306,
0.317,
0.018,
0.163,
0.00800000000001,
0.548,
0.28,
0.12,
0.038,
0.138,
0.318,
0.156,
0.069,
0.084,
0.06,
0.05,
0.138,
0.013,
0.043,
0.098,
0.085,
0.343,
0.011,
0.018,
0.067,
0.329,
0.092,
0.051,
0.000999999999976,
0.138,
0.076,
0.01,
0.204,
0.00900000000001,
0.245,
0.012,
0.097,
0.00699999999998,
0.118,
0.615,
0.001,
0.085,
0.048,
0.113,
0.175,
0.001,
0.00200000000001,
0.054,
0.00199999999998,
0.238,
0.152,
0.119,
0.017,
0.082,
0.012,
0.183,
0.495,
0.099,
0.15,
0.02,
0.085,
0.016,
0.422,
0.00200000000001,
0.043,
0.119,
0.0,
0.461,
0.027,
0.026,
0.151,
0.187,
0.035,
0.615,
0.00400000000002,
0.405,
0.00199999999998,
0.223,
0.098,
0.0,
0.038,
0.006,
0.028,
0.059,
0.102,
0.033,
0.28,
0.093,
0.021,
0.071,
0.056,
0.06,
0.158,
0.051,
0.563,
0.05,
0.00200000000001,
0.359,
0.165,
0.414,
0.025,
0.132,
0.00399999999999,
0.145,
0.065,
0.00799999999998,
0.013,
0.048,
0.00999999999999,
0.018,
0.00700000000001,
0.4,
0.032,
0.04,
0.023,
0.172,
0.137,
0.011,
0.052,
0.3,
0.278,
0.303,
0.021,
0.157,
0.124,
0.143,
0.015,
0.152,
0.043,
0.094,
0.037,
0.05,
0.898,
0.016,
0.006,
0.18,
0.00400000000002,
0.12,
0.164,
0.156,
0.033,
0.124,
0.00800000000001,
0.715,
0.021,
0.021,
0.307,
0.00900000000001,
0.161,
0.361,
0.03,
0.431,
0.109,
0.016,
0.284,
0.006,
0.049,
1.015,
0.335,
0.228,
0.137,
0.043,
0.023,
0.014,
0.0,
0.053,
0.172,
0.00300000000001,
0.054,
0.723,
0.031,
0.504,
0.103,
0.00700000000001,
0.065,
0.231,
0.058,
0.00700000000001,
0.277,
0.151,
0.025,
0.167,
0.013,
0.00999999999999,
0.217,
0.005,
0.287,
0.043,
0.082,
0.082,
0.458,
0.171,
0.048,
0.013,
0.455,
0.073,
0.114,
0.09,
0.073,
0.663,
0.333,
0.026,
0.113,
0.337,
0.033,
0.035,
0.00300000000001,
0.055,
0.00300000000001,
0.012,
0.016,
0.07,
0.196,
0.184,
0.038,
0.194,
0.128,
0.012,
0.108,
0.102,
0.006,
0.00299999999999,
0.621,
0.424,
0.00799999999998,
0.001,
0.071,
0.03,
0.051,
0.621,
0.074,
0.164,
0.104,
0.0,
0.19,
0.076,
0.028,
0.314,
0.006,
0.012,
0.796,
0.149,
0.166,
0.023,
0.014,
0.323,
0.032,
0.292,
0.028,
0.088,
0.035,
0.0,
0.092,
0.074,
0.00200000000001,
0.156,
0.108,
0.699,
0.556,
0.304,
0.00200000000001,
0.501,
0.012,
0.206,
0.204,
0.00999999999999,
0.16,
0.043,
0.135,
0.1,
0.106,
1.076,
0.02,
0.016,
0.00399999999999,
0.00300000000001,
0.183,
0.059,
1.026,
0.157,
0.042,
0.485,
0.00800000000001,
0.468,
0.00200000000001,
0.259,
0.123,
0.118,
0.12,
0.048,
0.013,
0.033,
0.006,
0.00899999999999,
0.073,
0.539,
0.24,
0.016,
0.156,
0.001,
0.128,
0.111,
0.171,
0.00200000000001,
0.477,
0.187,
0.081,
0.00999999999999,
0.00999999999999,
0.049,
0.487,
0.368,
0.044,
0.052,
0.016,
0.024,
0.272,
0.001,
0.046,
0.173,
0.197,
0.001,
0.18,
0.021,
0.139,
0.017,
0.389,
0.141,
0.407,
0.149,
0.033,
0.123,
0.113,
0.072,
0.068,
0.011,
0.297,
0.159,
0.067,
0.335,
0.03,
0.256,
0.174,
0.00900000000001,
0.054,
0.484,
0.12,
0.00700000000001,
0.086,
0.019,
0.00800000000001,
0.073,
0.149,
0.348,
0.036,
0.151,
0.012,
0.085,
0.272,
0.276,
0.0,
0.046,
0.184,
0.00199999999998,
0.135,
0.175,
0.059,
0.168,
0.089,
0.006,
0.209,
0.521,
0.33,
0.19,
0.185,
0.411,
0.011,
0.298,
0.621,
0.128,
0.012,
0.005,
0.047,
0.078,
0.326,
0.339,
0.028,
0.433,
0.079,
0.027,
0.00899999999999,
0.005,
0.173,
0.057,
0.029,
0.272,
0.225,
0.005,
0.391,
0.00399999999999,
0.044,
0.085,
0.063,
0.322,
0.198,
0.114,
0.049,
0.02,
0.00299999999999,
0.08,
0.24,
0.018,
0.281,
0.075,
0.434,
0.018,
0.315,
0.022,
0.0,
0.283,
0.015,
0.006,
0.006,
0.084,
0.015,
0.27,
0.247,
0.611,
0.105,
0.18,
0.00700000000001,
0.361,
0.054,
0.00200000000001,
0.316,
0.093,
0.465,
0.101,
0.032,
0.092,
0.029,
0.049,
0.336,
0.031,
0.224,
0.00299999999999,
0.108,
0.212,
0.022,
0.111,
0.311,
0.154,
0.066,
0.196,
0.006,
0.746,
0.053,
0.00699999999998,
0.1,
0.005,
0.147,
0.155,
0.033,
0.00899999999999,
0.163,
0.849,
0.087,
0.125,
0.132,
0.053,
0.062,
0.00999999999999,
0.142,
0.578,
0.308,
0.058,
0.147,
0.106,
0.049,
0.193,
0.199,
0.103,
0.014,
0.405,
0.111,
0.037,
0.17,
0.021,
0.096,
0.476,
0.00500000000002,
0.263,
0.643,
0.022,
0.157,
0.021,
0.07,
0.283,
0.09,
0.00300000000001,
0.089,
0.00800000000001,
0.183,
0.09,
0.019,
0.36,
0.141,
0.291,
0.099,
0.08,
0.272,
0.006,
0.042,
0.074,
0.05,
0.018,
0.292,
0.118,
0.021,
0.245,
0.321,
0.042,
0.247,
0.033,
0.392,
0.00700000000001,
0.001,
0.047,
0.016,
0.00200000000001,
0.047,
0.087,
0.014,
0.112,
0.03,
0.214,
0.024,
0.106,
0.000999999999976,
0.085,
0.338,
0.795,
0.063,
0.295,
0.000999999999976,
0.092,
0.036,
0.00600000000003,
0.145,
0.013,
0.069,
0.071,
0.00999999999999,
0.172,
0.061,
0.037,
0.154,
0.054,
0.00799999999998,
0.098,
0.448,
0.186,
0.656,
0.128,
0.000999999999976,
0.157,
0.217,
0.156,
0.00200000000001,
0.1,
0.142,
0.02,
0.00700000000001,
0.093,
0.219,
0.094,
0.024,
0.245,
0.307,
0.023,
0.08,
0.00299999999999,
0.065,
0.096,
0.0,
0.129,
0.06,
0.00999999999999,
0.024,
0.063,
0.03,
0.018,
0.129,
0.744,
0.00800000000004,
0.058,
0.257,
0.012,
0.252,
0.014,
0.175,
0.052,
0.028,
0.5,
0.15,
0.036,
0.00599999999997,
0.049,
0.276,
0.038,
0.04,
0.256,
0.00400000000002,
0.225,
0.359,
0.123,
0.082,
0.651,
0.015,
0.005,
0.385,
0.00999999999999,
0.212,
0.217,
0.034,
0.011,
0.014,
0.061,
0.123,
0.248,
0.337,
0.067,
0.00600000000003,
0.02,
0.287,
0.044,
0.317,
0.13,
0.113,
0.16,
0.344,
0.357,
0.013,
0.00999999999999,
0.00399999999996,
0.00300000000004,
0.027,
0.097,
0.0,
0.145,
0.106,
0.144,
0.556,
0.005,
0.077,
0.207,
0.086,
0.005,
0.00599999999997,
0.00300000000004,
0.00199999999995,
0.018,
0.077,
0.107,
0.15,
0.217,
0.139,
0.034,
0.195,
0.215,
0.16,
0.00600000000003,
0.028,
0.048,
0.012,
0.276,
0.039,
0.16,
0.015,
0.38,
0.018,
0.3,
0.00799999999998,
0.00200000000001,
0.294,
0.0,
0.034,
0.038,
0.138,
0.026,
0.00100000000003,
0.129,
0.00600000000003,
0.43,
0.197,
0.054,
0.303,
0.041,
0.075,
0.01,
0.188,
0.00200000000001,
0.348,
0.00300000000004,
0.000999999999976,
0.111,
0.018,
0.069,
0.00300000000004,
0.031,
0.452,
0.00599999999997,
0.144,
0.03,
0.00100000000003,
0.000999999999976,
0.00200000000001,
0.172,
0.017,
0.425,
0.099,
0.112,
0.036,
0.035,
0.00200000000001,
0.042,
0.237,
0.038,
0.00599999999997,
0.00400000000002,
0.391,
0.09,
0.0,
0.000999999999976,
0.053,
0.459,
0.013,
0.242,
0.00600000000003,
0.012,
0.262,
0.193,
0.237,
0.122,
0.00800000000004,
0.024,
0.00799999999998,
0.073,
0.04,
0.042,
0.0429999999999,
0.316,
0.06,
0.492,
0.00400000000002,
0.121,
0.00300000000004,
0.02,
0.005,
0.027,
0.067,
0.762,
0.021,
0.438,
0.359,
0.569,
0.052,
0.04,
0.045,
0.00200000000001,
0.00299999999999,
0.014,
0.445,
0.0,
0.311,
0.37,
0.022,
0.0,
0.00200000000001,
0.00799999999998,
0.013,
0.023,
0.096,
0.051,
0.011,
0.058,
0.288,
0.039,
0.268,
0.203,
0.023,
0.046,
0.019,
0.391,
0.041,
0.012,
0.14,
0.088,
0.279,
0.117,
0.0,
0.018,
0.643,
0.069,
0.392,
0.058,
0.074,
0.02,
0.224,
0.694,
0.00200000000001,
0.114,
0.00599999999997,
0.168,
0.126,
0.498,
0.041,
0.691,
0.38,
0.243,
0.173,
0.142,
0.116,
0.00399999999996,
0.159,
0.013,
0.00599999999997,
0.00600000000003,
0.301,
0.031,
0.475,
0.34,
0.153,
0.291,
0.012,
0.037,
0.254,
0.258,
0.328,
0.779,
0.141,
0.033,
0.651,
0.072,
0.077,
0.187,
0.04,
0.192,
0.075,
0.122,
0.052,
0.159,
0.012,
0.257,
0.005,
0.000999999999976,
0.00200000000001,
0.313,
0.054,
0.083,
0.445,
0.527,
0.018,
0.068,
0.005,
0.46,
0.018,
0.218,
0.00599999999997,
0.146,
0.0,
0.706,
1.086,
0.00700000000001,
0.0429999999999,
0.032,
0.177,
0.088,
0.153,
0.08,
0.00299999999999,
0.299,
0.139,
0.00400000000002,
0.047,
0.352,
0.03,
0.229,
0.048,
0.00299999999999,
0.00900000000001,
0.014,
0.00199999999995,
0.055,
0.047,
0.116,
0.287,
0.01,
0.038,
0.00300000000004,
0.135,
0.013,
0.129,
0.03,
0.144,
0.315,
0.365,
0.201,
0.00599999999997,
0.108,
0.197,
0.00800000000004,
0.085,
0.399,
0.383,
0.357,
0.04,
0.333,
0.011,
0.112,
0.151,
0.014,
0.03,
0.609,
0.0,
0.0359999999999,
0.212,
0.111,
0.197,
0.093,
0.015,
0.005,
0.154,
0.277,
0.00299999999999,
0.179,
0.025,
0.00400000000002,
0.273,
0.055,
0.035,
0.042,
0.22,
0.393,
0.016,
0.085,
0.195,
0.015,
0.145,
0.00299999999999,
0.138,
0.436,
0.023,
0.055,
0.308,
0.116,
0.287,
0.068,
0.0,
0.237,
0.00800000000004,
0.852,
0.03,
0.146,
0.00400000000002,
0.026,
0.02,
0.172,
0.048,
0.14,
0.146,
0.137,
0.00100000000003,
0.344,
0.052,
0.056,
0.019,
0.00799999999998,
0.109,
0.00500000000005,
0.259,
0.014,
0.13,
0.025,
0.165,
0.00100000000003,
0.105,
0.031,
0.0,
0.19,
0.00100000000003,
0.2,
0.324,
0.021,
0.111,
0.00199999999995,
0.238,
0.01,
0.056,
0.021,
0.00299999999999,
0.00200000000001,
0.037,
0.225,
0.083,
0.269,
0.402,
0.189,
0.329,
0.0,
0.066,
0.286,
0.114,
0.204,
0.018,
0.0,
0.067,
0.122,
0.237,
0.202,
0.179,
0.262,
0.092,
0.12,
0.097,
0.052,
0.318,
0.00800000000004,
0.435,
0.00399999999996,
0.541,
0.365,
0.319,
0.07,
0.185,
0.053,
0.295,
0.095,
0.019,
0.077,
0.051,
0.059,
0.154,
0.024,
0.377,
0.107,
0.00900000000001,
0.125,
0.011,
0.076,
0.094,
0.036,
0.00700000000001,
0.184,
0.253,
0.229,
0.138,
0.016,
0.00300000000004,
0.128,
0.445,
0.088,
0.156,
0.273,
0.211,
0.074,
0.176,
0.114,
0.00200000000001,
0.47,
0.2,
0.00700000000001,
0.352,
0.00400000000002,
0.017,
0.202,
0.093,
0.028,
0.00299999999999,
0.067,
0.02,
0.144,
0.0189999999999,
0.074,
0.108,
0.19,
0.084,
0.00400000000002,
0.098,
0.066,
0.000999999999976,
0.059,
0.083,
0.054,
0.177,
0.00700000000001,
0.471,
0.076,
0.036,
0.081,
0.026,
0.034,
0.075,
0.138,
0.075,
0.045,
0.016,
0.064,
0.317,
0.00200000000001,
0.177,
0.848,
0.153,
0.278,
0.337,
0.058,
0.00999999999999,
0.058,
0.137,
0.165,
0.142,
0.014,
0.225,
0.726,
0.07,
0.05,
0.073,
0.00400000000002,
0.1,
0.278,
0.254,
0.042,
0.059,
0.04,
0.518,
0.019,
0.116,
0.108,
0.00200000000001,
0.184,
0.00999999999999,
0.00100000000003,
0.023,
0.054,
0.116,
0.00900000000001,
0.227,
0.077,
0.00800000000004,
0.0309999999999,
0.146,
0.365,
0.277,
0.296,
0.117,
0.00200000000001,
0.333,
0.00200000000001,
0.189,
0.106,
0.005,
0.074,
0.174,
0.341,
0.1,
0.044,
0.089,
0.005,
0.615,
0.00799999999998,
0.307,
0.038,
0.182,
0.092,
0.00399999999996,
0.025,
0.00900000000001,
0.0549999999999,
0.034,
0.18,
0.51,
0.158,
0.467,
0.00899999999996,
0.494,
0.349,
0.277,
0.00200000000001,
0.043,
0.049,
0.467,
0.542,
0.438,
0.117,
0.034,
0.00700000000001,
0.201,
0.039,
0.209,
0.00400000000002,
0.363,
0.249,
0.05,
0.00200000000001,
0.448,
0.166,
0.368,
0.178,
0.013,
0.204,
0.247,
0.137,
0.15,
0.019,
0.212,
0.06,
0.012,
0.508,
0.00799999999998,
0.629,
0.0,
0.057,
0.027,
0.035,
0.15,
0.011,
0.251,
0.00900000000001,
0.042,
0.106,
0.047,
0.014,
0.013,
0.000999999999976,
0.011,
0.107,
0.00299999999999,
0.215,
0.36,
0.053,
0.00700000000001,
0.067,
0.02,
0.237,
0.039,
0.303,
0.114,
0.00200000000001,
0.326,
0.0,
0.067,
0.741,
0.466,
0.055,
0.005,
0.058,
0.028,
0.047,
0.00900000000001,
0.078,
0.24,
0.00400000000002,
0.088,
0.064,
0.00700000000001,
0.035,
0.034,
0.084,
0.128,
0.138,
0.225,
0.011,
0.449,
0.045,
0.03,
0.207,
0.022,
0.105,
0.102,
0.00700000000001,
0.209,
0.532,
0.04,
0.421,
0.131,
0.147,
0.00600000000003,
0.00700000000001,
0.13,
0.046,
0.112,
0.012,
0.097,
0.084,
0.127,
0.053,
0.00700000000001,
0.055,
0.135,
0.324,
0.128,
0.00399999999996,
0.0,
0.246,
0.012,
0.057,
0.089,
0.011,
0.22,
0.195,
0.213,
0.11,
0.073,
0.00200000000001,
0.094,
0.419,
0.023,
0.436,
0.137,
0.026,
0.115,
0.078,
0.005,
0.156,
0.00799999999998,
0.081,
0.028,
0.285,
0.056,
0.00300000000004,
0.00199999999995,
0.00600000000003,
0.00799999999998,
0.046,
0.015,
0.028,
0.382,
0.156,
0.132,
0.015,
0.174,
0.063,
0.195,
0.041,
0.0,
0.305,
0.012,
0.00200000000001,
0.00199999999995,
0.063,
0.013,
0.334,
0.131,
0.074,
0.024,
0.103,
0.042,
0.25,
0.03,
0.393,
0.255,
0.00700000000001,
0.061,
0.016,
0.068,
0.104,
0.07,
0.407,
0.081,
0.0,
0.164,
0.075,
0.012,
0.000999999999976,
0.028,
0.403,
0.00400000000002,
0.029,
0.092,
0.412,
0.045,
0.00399999999996,
0.365,
0.164,
0.00800000000004,
0.072,
0.109,
0.219,
0.084,
0.301,
0.116,
0.203,
0.337,
0.018,
0.189,
0.14,
0.198,
0.25,
0.117,
0.00300000000004,
0.0,
0.254,
0.302,
0.242,
0.028,
0.049,
0.037,
0.423,
0.00600000000003,
0.132,
0.039,
0.256,
0.298,
0.011,
0.301,
0.031,
0.375,
0.154,
0.038,
0.128,
0.039,
0.066,
0.283,
0.00600000000003,
0.024,
0.014,
0.069,
0.193,
0.18,
0.114,
0.00299999999999,
0.353,
0.0,
0.142,
0.036,
0.055,
0.225,
0.04,
0.116,
0.156,
0.234,
0.094,
0.013,
0.073,
0.114,
0.06,
0.00700000000001,
0.061,
0.158,
0.00599999999997,
0.15,
0.071,
0.025,
0.052,
0.188,
0.199,
0.033,
0.272,
0.032,
0.436,
0.161,
0.021,
0.014,
0.408,
0.00300000000004,
0.103,
0.047,
0.193,
0.245,
0.028,
0.00299999999999,
0.00700000000001,
0.023,
0.0239999999999,
0.02,
0.005,
0.096,
0.00700000000001,
0.503,
0.014,
0.075,
0.013,
0.205,
0.43,
0.118,
0.367,
0.118,
0.088,
0.077,
0.00700000000001,
0.058,
0.056,
0.135,
0.53,
0.084,
0.087,
0.005,
0.297,
0.129,
0.098,
0.123,
0.00900000000001,
0.362,
0.194,
0.00800000000004,
0.126,
0.00400000000002,
0.228,
0.005,
0.019,
0.038,
0.337,
0.115,
0.24,
0.076,
0.248,
0.096,
0.00100000000003,
0.089,
0.00799999999998,
0.051,
0.161,
0.00900000000001,
0.15,
0.059,
0.15,
0.00799999999998,
0.013,
0.227,
0.037,
0.00299999999999,
0.06,
0.017,
0.00400000000002,
0.027,
0.00900000000001,
0.171,
0.127,
0.297,
0.00200000000001,
0.379,
0.05,
0.135,
0.063,
0.114,
0.517,
0.192,
0.286,
0.219,
0.068,
0.0,
0.02,
0.005,
0.164,
0.096,
0.137,
0.021,
0.204,
0.144,
0.057,
0.073,
0.015,
0.604,
0.131,
0.074,
0.00800000000004,
0.00299999999999,
0.279,
0.175,
0.015,
0.032,
0.052,
0.015,
0.019,
0.885,
0.151,
0.128,
0.00200000000001,
0.152,
0.022,
0.782,
0.144,
0.136,
0.045,
0.137,
0.04,
0.068,
0.005,
0.05,
0.00400000000002,
0.088,
0.015,
0.076,
0.031,
0.123,
0.07,
0.182,
0.00400000000002,
0.158,
0.357,
0.062,
0.049,
0.106,
0.023,
0.018,
0.056,
0.027,
0.00200000000001,
0.037,
0.047,
0.192,
0.418,
0.14,
0.042,
0.228,
0.047,
0.213,
0.41,
0.336,
0.156,
0.127,
0.147,
0.056,
0.000999999999976,
0.013,
0.0,
0.053,
0.052,
0.109,
0.095,
0.015,
0.18,
0.347,
0.257,
0.294,
0.163,
0.204,
0.111,
0.152,
0.025,
0.072,
0.22,
0.066,
0.168,
0.267,
0.013,
0.00100000000003,
0.114,
